SN,Polymer_SMILES,Solvent_SMILES,Activities,logD,liquid_density_solvent,MW_rdkit,log10MV,log10(mmol_solvent/g_Polymer)
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.98581126
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.857923539
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-1.451578419
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.828362111
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.792388577
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.664963559
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.938653926
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.540547289
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.415199651
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.68301719
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.465237995
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.615665939
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.378182879
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.231759097
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.289891101
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.142274185
1865.0,[*]O[Si]([*])(C)C  ,CCO,0.34038,-5.744727495,0.787,46.069,1.767434053,-0.157659157
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-2.638862767
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-2.072322426
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-2.199282922
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.511129868
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.230448921
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.131939295
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.247721015
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.451578419
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.053823803
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.953465817
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.092197355
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.98581126
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.857923539
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-1.451578419
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.828362111
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.792388577
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.664963559
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.938653926
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.540547289
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.415199651
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.68301719
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.465237995
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.615665939
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.378182879
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.231759097
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.289891101
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.142274185
1866.0,[*]O[Si]([*])(C)C  ,CCO,0.47186,-5.777283529,0.787,46.069,1.767434053,-0.157659157
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-2.638862767
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-2.072322426
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-2.199282922
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.511129868
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.230448921
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.131939295
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.247721015
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.451578419
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.053823803
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.953465817
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.092197355
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.98581126
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.857923539
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-1.451578419
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.828362111
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.792388577
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.664963559
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.938653926
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.540547289
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.415199651
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.68301719
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.465237995
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.615665939
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.378182879
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.231759097
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.289891101
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.142274185
1867.0,[*]O[Si]([*])(C)C  ,CCO,0.60206,-5.826813732,0.787,46.069,1.767434053,-0.157659157
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-2.638862767
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-2.072322426
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-2.199282922
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.511129868
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.230448921
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.131939295
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.247721015
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.451578419
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.053823803
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.953465817
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.092197355
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.98581126
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.857923539
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-1.451578419
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.828362111
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.792388577
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.664963559
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.938653926
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.540547289
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.415199651
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.68301719
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.465237995
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.615665939
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.378182879
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.231759097
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.289891101
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.142274185
1868.0,[*]O[Si]([*])(C)C  ,CCO,0.64324,-5.866461092,0.787,46.069,1.767434053,-0.157659157
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-2.638862767
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-2.072322426
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-2.199282922
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.511129868
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.230448921
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.131939295
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.247721015
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.451578419
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.053823803
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.953465817
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.092197355
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.98581126
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.857923539
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-1.451578419
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.828362111
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.792388577
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.664963559
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.938653926
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.540547289
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.415199651
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.68301719
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.465237995
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.615665939
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.378182879
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.231759097
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.289891101
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.142274185
1869.0,[*]O[Si]([*])(C)C  ,CCO,0.67863,-5.950781977,0.787,46.069,1.767434053,-0.157659157
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-2.638862767
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-2.072322426
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-2.199282922
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.511129868
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.230448921
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.131939295
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.247721015
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.451578419
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.053823803
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.953465817
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.092197355
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.98581126
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.857923539
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-1.451578419
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.828362111
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.792388577
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.664963559
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.938653926
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.540547289
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.415199651
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.68301719
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.465237995
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.615665939
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.378182879
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.231759097
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.289891101
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.142274185
1870.0,[*]O[Si]([*])(C)C  ,CCO,0.75396,-5.879426069,0.787,46.069,1.767434053,-0.157659157
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-2.638862767
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-2.072322426
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-2.199282922
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.511129868
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.230448921
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.131939295
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.247721015
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.451578419
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.053823803
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.953465817
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.092197355
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.98581126
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.857923539
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-1.451578419
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.828362111
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.792388577
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.664963559
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.938653926
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.540547289
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.415199651
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.68301719
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.465237995
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.615665939
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.378182879
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.231759097
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.289891101
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.142274185
1871.0,[*]O[Si]([*])(C)C  ,CCO,0.90903,-5.970616222,0.787,46.069,1.767434053,-0.157659157
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,-0.522573166
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,-0.146740279
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.001320069
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.129785097
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.305416344
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.492975787
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.631741103
1872.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.11963,-6.370590401,0.865,106.168,2.088977529,0.735019042
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,-0.522573166
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,-0.146740279
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.001320069
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.129785097
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.305416344
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.492975787
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.631741103
1873.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.20627,-6.354577731,0.865,106.168,2.088977529,0.735019042
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,-0.522573166
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,-0.146740279
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.001320069
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.129785097
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.305416344
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.492975787
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.631741103
1874.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.31968,-6.331614083,0.865,106.168,2.088977529,0.735019042
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,-0.522573166
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,-0.146740279
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.001320069
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.129785097
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.305416344
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.492975787
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.631741103
1875.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.50249,-6.476253533,0.865,106.168,2.088977529,0.735019042
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,-0.522573166
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,-0.146740279
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.001320069
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.129785097
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.305416344
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.492975787
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.631741103
1876.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.6168,-6.4710833,0.865,106.168,2.088977529,0.735019042
1877.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.72522,-6.71219827,0.865,106.168,2.088977529,-0.522573166
1877.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.72522,-6.71219827,0.865,106.168,2.088977529,-0.146740279
1877.0,[*]O[Si]([*])(C)C  ,CCc1ccccc1,0.72522,-6.71219827,0.865,106.168,2.088977529,0.001320069
