SN,Polymer_SMILES,Solvent_SMILES,Activities,logD,liquid_density_solvent,MW_rdkit,log10MV,Valid_SMILES,Tg,FFV,Tc,Density,Rg
1025,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.361821642,-6.772113295,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1026,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.426250216,-6.798602876,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1027,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.4480728,-6.779891912,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1028,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.461582016,-6.798602876,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1029,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.464699522,-6.749579998,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1030,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.567577402,-6.853871964,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1031,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.57589077,-6.815308569,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1032,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.656946066,-6.903089987,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1033,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.724492146,-7.005682847,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1034,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.754628084,-6.987162775,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1035,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.790999048,-7.003926346,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1036,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.900111954,-7.109578981,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1037,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.918817018,-7.15490196,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1038,[*]C(C)=C([*])[Si](C)(C)C,COC(=O)OC,0.952070476,-7.144480844,1.069,90.078,1.92564103,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1039,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.03233209,-6.663540266,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1040,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.129151711,-6.642065153,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1041,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.249537114,-6.621602099,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1042,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.286523301,-6.605548319,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1043,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.360761561,-6.632644079,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1044,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.394468116,-6.616184634,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1045,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.46104115,-6.694648631,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1046,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.574925002,-6.716698771,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1047,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.682795933,-6.841637508,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1048,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.817315625,-7.003926346,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1049,[*]C(C)=C([*])[Si](C)(C)C,COC(C)=O,0.901399442,-7.148741651,0.927,74.079,1.902615377,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1050,[*]C(C)=C([*])[Si](C)(C)C,ClC(Cl)(Cl)Cl,0.0,-9.001740662,1.583,153.823,1.987540362,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1051,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.083179007,-9.954677021,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1052,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.120431442,-9.863279433,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1053,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.189051028,-9.580044252,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1054,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.250695653,-9.585026652,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1055,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.267388028,-9.511449283,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1056,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.304501863,-9.389339837,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1057,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.387345956,-9.003050752,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1058,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.505157597,-8.548213564,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1059,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.578307132,-8.389339837,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1060,[*]C(C)=C([*])[Si](C)(C)C,ClCCl,0.758349202,-8.083019953,1.318,84.933,1.809161054,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1061,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,0.0,-8.847711656,0.873,78.114,1.951714634,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1062,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,0.03342,-5.995678626,0.873,78.114,1.951714634,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1063,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,0.09195,-6.0,0.873,78.114,1.951714634,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1064,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,0.19968,-5.91721463,0.873,78.114,1.951714634,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1065,[*]C(C)=C([*])[Si](C)(C)C,c1ccccc1,0.38253,-5.853871964,0.873,78.114,1.951714634,True,96.57205166766093,0.394211754145594,0.18068399379462502,0.9792578581093055,16.20182294548027
1066,[*]C(C)CC(F)(F)C([*])(F)F,Brc1ccccc1,1.0,-7.167491087,1.487,157.01,2.023616345,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1067,[*]C(C)CC(F)(F)C([*])(F)F,CC(=O)OCC(C)C,1.0,-6.747146969,0.869,116.16,2.126036827,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1068,[*]C(C)CC(F)(F)C([*])(F)F,CC(=O)OCCC(C)C,1.0,-6.701146924,0.876,130.187,2.172063513,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1069,[*]C(C)CC(F)(F)C([*])(F)F,CCCCCOC(C)=O,1.0,-7.060480747,0.8719,130.187,2.174100942,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1070,[*]C(C)CC(F)(F)C([*])(F)F,CCCCOC(C)=O,1.0,-6.681936665,0.876,116.16,2.122552497,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1071,[*]C(C)CC(F)(F)C([*])(F)F,CCCOC(C)=O,1.0,-6.498940738,0.883,102.133,2.063205385,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1072,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(=O)CCC(=O)OCC,1.0,-7.920818754,1.043,174.196,2.22275387,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1073,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(=O)c1ccccc1,1.0,-7.721246399,1.042,150.177,2.158735705,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1074,[*]C(C)CC(F)(F)C([*])(F)F,CCOC(C)=O,1.0,-6.641877261,0.894,88.106,1.993667966,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1075,[*]C(C)CC(F)(F)C([*])(F)F,COC(=O)c1ccccc1,1.0,-7.602059991,1.085,136.15,2.098587907,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1076,[*]C(C)CC(F)(F)C([*])(F)F,COC(=O)c1ccccc1O,1.0,-7.853871964,1.175,152.149,2.112231236,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1077,[*]C(C)CC(F)(F)C([*])(F)F,COC(C)=O,1.0,-6.217527376,0.927,74.079,1.902615377,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1078,[*]C(C)CC(F)(F)C([*])(F)F,COCCOCCOC,1.0,-7.142667504,0.942,134.175,2.153620701,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1079,[*]C(C)CC(F)(F)C([*])(F)F,Clc1ccccc1,1.0,-6.671620397,1.101,112.559,2.009592907,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1080,[*]C(C)CC(F)(F)C([*])(F)F,Clc1ccccc1Cl,1.0,-7.148741651,1.301,147.004,2.053051856,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1081,[*]C(C)CC(F)(F)C([*])(F)F,O=[N+]([O-])c1ccccc1,1.0,-7.568636236,1.2,123.111,2.011115613,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1082,[*]C(C)CC(F)(F)C([*])(F)F,c1ccccc1,1.0,-6.627087997,0.873,78.114,1.951714634,True,-12.004575702421114,0.3525939536407412,0.12933622697015604,1.429936894263908,16.557082074290598
1083,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C(F)(F)C(F)(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3([*])F,ClC(Cl)(Cl)Cl,1.0,-8.657577319,1.583,153.823,1.987540362,True,65.58408118341265,0.35020249410271687,0.13290432786108422,1.42053518199812,17.183210076039295
1084,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C(F)(F)C(F)(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3([*])F,ClC(Cl)Cl,1.0,-8.102372909,1.48,119.378,1.906662583,True,65.58408118341265,0.35020249410271687,0.13290432786108422,1.42053518199812,17.183210076039295
1085,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C(F)(F)C(F)(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3([*])F,ClCCl,1.0,-7.067019178,1.318,84.933,1.809161054,True,65.58408118341265,0.35020249410271687,0.13290432786108422,1.42053518199812,17.183210076039295
1086,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C(F)(F)C(F)(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3([*])F,c1ccccc1,1.0,-7.307153081,0.873,78.114,1.951714634,True,65.58408118341265,0.35020249410271687,0.13290432786108422,1.42053518199812,17.183210076039295
1087,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,C1CCCCC1,1.0,-7.793174124,0.773,84.162,2.036936553,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1088,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.0739343,-7.283162277,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1089,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.161626,-7.259637311,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1090,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.25393324,-7.230622674,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1091,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.346240124,-7.208309351,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1092,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.430470436,-7.185086819,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1093,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.512969876,-7.161150909,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1094,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.607007632,-7.140261434,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1095,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.676237884,-7.119758224,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1096,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.760468196,-7.098541679,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1097,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,0.839506248,-7.072629637,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1098,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CC(C)=O,1.0,-6.115204636,0.784,58.08,1.869710545,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1099,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CCCCCC,0.054990525,-8.563837353,0.656,86.178,2.118492571,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1100,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CCCCCC,0.098464245,-8.385102784,0.656,86.178,2.118492571,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1101,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CCCCCC,0.156749114,-8.242603971,0.656,86.178,2.118492571,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1102,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CCCCCC,0.238944581,-8.098541679,0.656,86.178,2.118492571,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
1103,[*]C(F)(F)C(F)(F)C1(F)OC(C(F)(F)F)(C(F)(F)F)OC1(F)C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)C3(F)OC(C(F)(F)F)(C(F)(F)F)OC3(F)C4(F)OC(C(F)(F)F)(C(F)(F)F)OC4(F)C5(F)OC(C(F)(F)F)(C(F)(F)F)OC5(F)C6(F)OC(C(F)(F)F)(C(F)(F)F)OC6(F)C7(F)OC(C(F)(F)F)(C(F)(F)F)OC7(F)C8(F)OC(C(F)(F)F)(C(F)(F)F)OC8(F)C9(F)OC(C(F)(F)F)(C(F)(F)F)OC9([*])F,CCCCCC,0.328764334,-7.966576245,0.656,86.178,2.118492571,True,101.46840937424493,0.3514498487808487,0.14663781609703017,1.3549476282890975,16.995210033237953
