ID,Name,Polymer_SMILES,Monomer_SMILES_1,Monomer_SMILES_2,Egc,Egb,Eib,CED,Ei,Eea,nc,ne,Xc,Xe,epse_6.0,epsc,epse_3.0,epse_1.78,epse_15.0,epse_4.0,epse_5.0,epse_2.0,epse_9.0,epse_7.0,epsb,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Cp,Td,Tg,Tm,rho,LOI,SELFIES
P430082,"poly[(4,6-diaminoresorcinol)-alt-(pyromellitic anhydride)]",Oc1cc(O)c(cc1*)N1C(=O)c2cc3C(=O)N(*)C(=O)c3cc2C1=O,Nc1cc(N)c(O)cc1O,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,3.2704,2.502161,2.860435,211.59915,6.6705317,3.4581375,1.9523901,1.6418635,53.447495,44.24243,3.8242369,4.6635575,4.141208,4.365854,2.755237,4.02629,3.9307408,4.3154373,3.4357266,3.6994715,10.121419,109.58331,80.89404,2419.13,0.14008617,3.6069298,9.585331,0.82751465,0.16937363,8.79677,1.2678913,677.68335,559.31,652.29645,1.3929877,38.3576,
P430083,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-(pyromellitic anhydride)}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3cc4C(=O)N(*)C(=O)c4cc3C2=O)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,3.064204,2.6605818,3.00509,117.86364,5.624074,1.9087293,1.8468426,1.5876099,35.530434,33.981743,3.2912877,4.1609626,3.5260274,3.6949553,2.5188122,3.4441826,3.3772526,3.6547015,2.9955516,3.2033234,12.580783,105.51507,95.04141,2317.9106,2.1517568,43.554,78.833466,10.142908,2.3697824,64.24385,1.2788852,747.77075,516.145,622.24194,1.2173544,28.131256,
P430084,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-(biphenyl-3,3',4,4'-tetracarboxylic acid 3,4:3',4'-dianhydride)}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)-c2ccc3C(=O)N(*)C(=O)c3c2)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C1OC(=O)c2cc(ccc12)-c1ccc2C(=O)OC(=O)c2c1,3.08459,2.739489,3.0888426,118.12762,5.5924773,1.9259845,1.8600944,1.5921592,32.72964,32.208008,3.2635202,4.170059,3.4898179,3.670055,2.5264144,3.409212,3.3444562,3.6251721,2.9804516,3.179402,10.852333,99.37665,90.99924,2195.576,2.8051171,51.349342,85.14438,11.68515,2.8246102,67.32244,1.2636752,750.3974,508.16336,612.32556,1.1985737,27.598747,
P430084,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-([5,5'-biisobenzofuran]-1,1',3,3'-tetraone)}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)-c2ccc3C(=O)N(*)C(=O)c3c2)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C1OC(=O)c2cc(ccc12)-c1ccc2C(=O)OC(=O)c2c1,3.08459,2.739489,3.0888426,118.12762,5.5924773,1.9259845,1.8600944,1.5921592,32.72964,32.208008,3.2635202,4.170059,3.4898179,3.670055,2.5264144,3.409212,3.3444562,3.6251721,2.9804516,3.179402,10.852333,99.37665,90.99924,2195.576,2.8051171,51.349342,85.14438,11.68515,2.8246102,67.32244,1.2636752,750.3974,508.16336,612.32556,1.1985737,27.598747,
P430085,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-[5,5'-oxybis(isobenzofuran-1,3-dione)]}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(Oc4ccc5C(=O)N(*)C(=O)c5c4)cc3C2=O)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C1OC(=O)c2cc(Oc3ccc4C(=O)OC(=O)c4c3)ccc12,3.0039816,2.6499877,3.0321712,117.051895,5.548876,1.8968688,1.8865521,1.6077017,36.408085,35.335377,3.344138,4.2918305,3.5893688,3.7859964,2.5544407,3.498196,3.4285855,3.7380304,3.047867,3.255268,11.121171,103.870544,95.42981,2227.692,1.7317414,32.562096,61.75972,7.681679,1.8117851,50.08715,1.3127097,753.4788,511.81165,620.047,1.2162675,28.55268,
P430086,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-[5,5'-carbonylbis(isobenzofuran-1,3-dione)]}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)C(=O)c2ccc3C(=O)N(*)C(=O)c3c2)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C(c1ccc2C(=O)OC(=O)c2c1)c1ccc2C(=O)OC(=O)c2c1,3.0910568,2.7119684,3.0742311,120.58329,5.654798,2.0156565,1.8691665,1.5955893,31.361286,30.749815,3.3418,4.2559557,3.5874503,3.771005,2.5398633,3.5028157,3.4315224,3.7260895,3.0313358,3.2492151,10.0066185,97.80611,90.49086,2208.5837,2.3399303,46.34944,81.091415,10.620453,2.47402,65.10501,1.2256364,736.59503,521.4133,616.77954,1.2009403,27.48757,
P430087,"poly{[4,4'-(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-[5,5'-sulfonylbis(isobenzofuran-1,3-dione)]}",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)S(=O)(=O)c2ccc3C(=O)N(*)C(=O)c3c2)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,O=C1OC(=O)c2cc(ccc12)S(=O)(=O)c1ccc2C(=O)OC(=O)c2c1,3.3016331,2.912968,3.2159948,124.51973,5.76181,2.0872407,1.8822596,1.6038699,30.396328,30.09355,3.4167442,4.31498,3.6745632,3.8646524,2.5675755,3.583891,3.5082664,3.818449,3.0900087,3.3170903,11.070586,93.96106,85.149506,2177.444,1.6808958,34.630722,65.25923,8.121733,1.8238966,53.932976,1.2023658,717.49554,515.48926,608.7233,1.2140996,27.926544,
P430088,"poly([4,4'(2,5-di-tert-butyl-1,4-phenylenedioxy)dianiline]-alt-{5,5'-[2,2,2-trifluoro-1-(trifluoromethyl)ethane-1,1-diyl]bis(isobenzofuran-1,3-dione)})",CC(C)(C)c1cc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)C(c2ccc3C(=O)N(*)C(=O)c3c2)(C(F)(F)F)C(F)(F)F)c(cc1Oc1ccc(*)cc1)C(C)(C)C,CC(C)(C)c1cc(Oc2ccc(N)cc2)c(cc1Oc1ccc(N)cc1)C(C)(C)C,FC(F)(F)C(c1ccc2C(=O)OC(=O)c2c1)(c1ccc2C(=O)OC(=O)c2c1)C(F)(F)F,3.2692392,2.9470718,3.2436354,119.28437,5.6688533,2.0185616,1.8159572,1.5603366,36.795,35.64665,3.0512073,3.994485,3.2515233,3.4104004,2.4241958,3.179539,3.1233814,3.3739653,2.7991993,2.973514,8.291777,92.55528,85.78871,2074.9426,5.2867217,105.479485,153.46335,22.63973,5.5198936,119.65597,1.2704626,724.9033,509.1769,604.4434,1.2811346,30.96124,
P430089,"poly({4,4'-[1,4-phenylenebis(3-phenylquinoxaline-2,7-diyloxy)]dianiline}-alt-{2,2'-[2,2,2-trifluoro-1-(trifluoromethyl)ethane-1,1-diylbis(4,1-phenylene)]bis(5-chlorocarbonyl-1,3-dioxoisoindoline)})",FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(O*)cc1)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)-c2nc3cc(*)ccc3nc2-c2ccccc2)cc1)C(F)(F)F,Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)-c2nc3cc(Oc4ccc(N)cc4)ccc3nc2-c2ccccc2)cc1,FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)C(F)(F)F,2.959149,2.633707,3.0843487,136.89503,5.675193,2.3654878,1.8705497,1.5963,38.04521,34.891907,3.225377,4.182612,3.4484956,3.6466293,2.5089612,3.3635788,3.3014686,3.5967288,2.9490237,3.1413054,7.97939,101.16927,84.29352,2227.3264,0.7134837,18.8303,41.40048,4.482194,0.9621465,37.407692,1.1971796,686.36804,518.28876,601.43286,1.3221637,32.724373,
P430092,"poly({4,4'-[biphenyl-4,4'-diylbis(2-phenylquinoxaline-2,6-diyloxy)]dianiline}-alt-{2,2'-[2,2,2-trifluoro-1-(trifluoromethyl)ethane-1,1-diylbis(4,1-phenylene)]bis(5-chlorocarbonyl-1,3-dioxoisoindoline)})",FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(O*)cc1)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)-c2ccc(cc2)-c2nc3cc(*)ccc3nc2-c2ccccc2)cc1)C(F)(F)F,Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)-c2ccc(cc2)-c2nc3cc(Oc4ccc(N)cc4)ccc3nc2-c2ccccc2)cc1,FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)C(F)(F)F,2.959149,2.633707,3.0843487,136.89503,5.675193,2.3654878,1.8705497,1.5963,38.04521,34.891907,3.225377,4.182612,3.4484956,3.6466293,2.5089612,3.3635788,3.3014686,3.5967288,2.9490237,3.1413054,7.97939,101.16927,84.29352,2227.3264,0.7134837,18.8303,41.40048,4.482194,0.9621465,37.407692,1.1971796,686.36804,518.28876,601.43286,1.3221637,32.724373,
P430093,"poly[(4,4'-{2,3,4,7,8,9-hexahydro-2,4,7,8-tetraoxobenzo[lmn][3,8]phenanthroline-2,7-diylbis[4,1-phenylene(3-phenylquinoxaline-7,2-diyl)oxy]}dianiline)-alt-{2,2'-[2,2,2-trifluoro-1-(trifluoromethyl)ethane-1,1-diylbis(4,1-phenylene)]bis(5-chlorocarbonyl-1,3-dioxoisoindoline)}]",FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(*)cc2)cc1)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)N2C(=O)c3ccc4C(=O)N(*)C(=O)c5ccc(C2=O)c3c45)cc1)C(F)(F)F,Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)N2C(=O)c3ccc4C(=O)N(C(=O)c5ccc(C2=O)c3c45)c2ccc(cc2)-c2nc3cc(Oc4ccc(N)cc4)ccc3nc2-c2ccccc2)cc1,FC(F)(F)C(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)(c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(Cl)=O)C(F)(F)F,3.0917835,2.7958777,3.1982417,124.33096,5.5963893,2.1953986,1.8989072,1.6129664,38.109932,35.40365,3.2025714,4.275573,3.4362795,3.671827,2.5149941,3.339353,3.272897,3.6142733,2.9407532,3.1222143,6.2336483,95.17998,83.44912,2319.9795,1.5585711,34.13911,61.767944,7.8450828,1.8214519,53.398743,1.2108905,725.3788,523.3709,624.6701,1.2981689,32.41521,
P430096,"poly{[N,N'-bis(4'-aminobiphenyl-4-yl)isophthalamide]-alt-[4,4'-carbonylbis(phthalic anhydride)]}",*N1C(=O)c2ccc(cc2C1=O)C(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)-c1ccc(NC(=O)c2cccc(c2)C(=O)Nc2ccc(cc2)-c2ccc(*)cc2)cc1,Nc1ccc(cc1)-c1ccc(NC(=O)c2cccc(c2)C(=O)Nc2ccc(cc2)-c2ccc(N)cc2)cc1,O=C(c1ccc2C(=O)OC(=O)c2c1)c1ccc2C(=O)OC(=O)c2c1,3.1012008,2.66978,3.030615,130.68033,5.7777057,2.2214315,1.9034803,1.6152549,38.16063,35.22366,3.469755,4.3168077,3.7354982,3.940986,2.5948899,3.6425345,3.5626369,3.890396,3.1346214,3.3658278,9.074004,105.99799,84.63132,2520.2554,0.25650275,6.6703053,18.355925,1.6428099,0.32885003,17.365065,1.2236302,697.31104,533.97394,619.4195,1.2876327,32.03772,
P430096,"poly{[4',4'''-[carbonylbis(1,3-dioxoisoindoline-5,2-diyl)]bis(biphenyl-4-amine)]-alt-(isophthaloyl dichloride)}",*N1C(=O)c2ccc(cc2C1=O)C(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)-c1ccc(NC(=O)c2cccc(c2)C(=O)Nc2ccc(cc2)-c2ccc(*)cc2)cc1,Nc1ccc(cc1)-c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)-c1ccc(N)cc1,ClC(=O)c1cccc(c1)C(Cl)=O,3.1012008,2.66978,3.030615,130.68033,5.7777057,2.2214315,1.9034803,1.6152549,38.16063,35.22366,3.469755,4.3168077,3.7354982,3.940986,2.5948899,3.6425345,3.5626369,3.890396,3.1346214,3.3658278,9.074004,105.99799,84.63132,2520.2554,0.25650275,6.6703053,18.355925,1.6428099,0.32885003,17.365065,1.2236302,697.31104,533.97394,619.4195,1.2876327,32.03772,
P430097,"poly{[N,N'-bis(4'-aminobiphenyl-4-yl)isophthalamide]-alt-(pyromellitic anhydride)}",*N1C(=O)c2cc3C(=O)N(C(=O)c3cc2C1=O)c1ccc(cc1)-c1ccc(NC(=O)c2cccc(c2)C(=O)Nc2ccc(cc2)-c2ccc(*)cc2)cc1,Nc1ccc(cc1)-c1ccc(NC(=O)c2cccc(c2)C(=O)Nc2ccc(cc2)-c2ccc(N)cc2)cc1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,2.990601,2.5744197,2.982887,136.82645,5.7537785,2.3145819,1.9242227,1.627329,43.552593,39.082058,3.5356882,4.388313,3.799907,4.0141225,2.6488748,3.7040985,3.6241486,3.9621036,3.206648,3.4336343,8.651822,107.73671,83.33542,2451.1323,0.15282452,4.5199547,13.86874,1.0741415,0.18763411,13.425383,1.2655225,713.4974,546.4712,638.95276,1.3201687,34.08431,
P430098,"poly({4,4'-[sulfonylbis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(4-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide])",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(N)cc3)cc2)cc1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(Cl)=O,2.9443722,2.5555863,3.0003898,136.28777,5.7219224,2.3552566,1.9804623,1.6563275,43.123936,39.760292,3.6476233,4.6681333,3.9443772,4.2069864,2.678092,3.8319576,3.7429628,4.1439238,3.2958984,3.5380871,8.866638,103.59699,83.52335,2322.4036,0.14849627,4.847088,14.279444,1.1443901,0.19264042,13.779413,1.2782377,700.8834,535.70496,619.44604,1.3278828,34.660877,
P430099,"poly({3,3'-[sulfonylbis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(4-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide])",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1cccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3cccc(NC(=O)c4ccc(*)cc4)c3)cc2)c1,Nc1cccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3cccc(N)c3)cc2)c1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(Cl)=O,3.0005472,2.6197307,3.0299778,138.1185,5.7524424,2.3541405,1.993844,1.6612731,43.91232,41.495266,3.7657573,4.739545,4.0864935,4.3456345,2.7190745,3.9676707,3.8712173,4.2843223,3.3838449,3.644884,7.726059,101.50508,80.92349,2369.821,0.12421095,3.8753414,12.222773,0.9245696,0.15491521,12.065632,1.3141859,704.6624,523.79486,607.3703,1.3289249,35.266247,
P430100,"poly{(3,3'-sulfonyldianiline)-alt-[N,N'-bis(4-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1cccc(c1)S(=O)(=O)c1cccc(NC(=O)c2ccc(*)cc2)c1,Nc1cccc(c1)S(=O)(=O)c1cccc(N)c1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(Cl)=O,3.3129344,2.8661976,3.197096,135.63661,5.884136,2.3152478,1.9573174,1.6423919,38.20613,37.00195,3.7915468,4.6034355,4.1196456,4.343383,2.7276917,4.0036144,3.90383,4.292203,3.3917632,3.6651566,6.636692,93.87675,69.86024,2398.9534,0.19156635,4.602844,14.594027,1.1283741,0.21348894,13.677568,1.2548841,690.28357,530.0809,608.8865,1.3144239,33.39117,
P430102,"poly{[4,4'-(biphenyl-4,4'-diyldioxy)dianiline]-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(NC(=O)c4cccc(*)c4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,2.9264336,2.5867083,3.0299714,126.84755,5.581759,2.1439848,1.9430375,1.6349977,43.917057,40.288036,3.4709127,4.4601984,3.7338443,3.9712827,2.60621,3.6348374,3.5566492,3.9130187,3.1540065,3.3741767,8.649233,104.75032,90.227264,2338.357,0.2190609,5.4279633,15.847277,1.3246264,0.2601347,15.452835,1.2983522,713.8288,521.3453,619.65393,1.3172538,34.404987,
P430103,"poly({4,4'-[oxybis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide])",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5cccc(*)c5)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,2.8830104,2.5503564,3.0312061,125.62567,5.535196,2.1188838,1.9594582,1.644386,45.124878,41.228687,3.496551,4.544732,3.770374,4.022702,2.6129634,3.6639516,3.582919,3.9622297,3.176832,3.3989375,8.389539,104.15598,92.9435,2326.205,0.2112112,4.989916,15.284548,1.2302055,0.23506749,14.964455,1.3166234,717.4764,520.37006,622.619,1.3147572,34.46342,
P430104,"poly({4,4'-[1-methylethane-1,1-diylbis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide])",CC(C)(c1ccc(Oc2ccc(NC(=O)c3cccc(*)c3)cc2)cc1)c1ccc(Oc2ccc(NC(=O)c3cccc(c3)N3C(=O)c4ccc(cc4C3=O)-c3ccc4C(=O)N(*)C(=O)c4c3)cc2)cc1,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,2.9505575,2.614457,3.1279435,128.85138,5.546678,2.193702,1.9517912,1.640278,44.012146,40.3092,3.4867947,4.5669646,3.7765026,4.026678,2.5996046,3.6627097,3.5781775,3.964347,3.1555972,3.3833914,7.2051477,99.7272,88.12523,2352.2131,0.24712658,7.4116077,22.19618,1.8674431,0.3484031,21.755306,1.2954701,725.04254,522.5123,619.93054,1.3028691,34.22922,
P430105,"poly{[4,4'-(1,4-phenylenedioxy)dianiline]-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cccc(*)c4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,2.9642513,2.5942624,3.0551298,122.041374,5.5569663,2.072047,1.9441993,1.637182,43.54203,39.60211,3.4676065,4.464241,3.735497,3.978992,2.602019,3.632922,3.552882,3.9205317,3.1524494,3.3725095,8.804922,104.10199,91.63723,2377.5,0.22347522,5.7679234,16.410492,1.4021015,0.26277757,15.912781,1.2927077,706.3295,520.805,625.2383,1.3073335,33.777065,
P430107,"poly{(4,4'-oxydianiline)-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cccc(*)c3)cc2)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,3.0385082,2.6328957,3.0644763,124.444984,5.635623,2.118302,1.9190536,1.6232039,40.235806,37.222557,3.4610872,4.3423896,3.7191725,3.9364858,2.599862,3.625654,3.5480309,3.8837545,3.140679,3.363471,8.708761,102.625046,85.586205,2381.4575,0.20506573,5.8718567,16.16759,1.4033375,0.26131654,15.491905,1.2639662,689.19006,523.2456,620.2213,1.293559,32.72287,
P430108,"poly{(3,3'-sulfonyldianiline)-alt-[N,N'-bis(3-chlorocarbonylphenyl)-biphenyl-3,4:3',4'-tetracarboxydiimide]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1cccc(c1)S(=O)(=O)c1cccc(NC(=O)c2cccc(*)c2)c1,Nc1cccc(c1)S(=O)(=O)c1cccc(N)c1,ClC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(Cl)=O,3.3433754,2.9151015,3.223489,137.97679,5.9108996,2.337328,1.972444,1.6490314,38.37929,37.7978,3.9112263,4.6963935,4.2634706,4.487863,2.7754128,4.139947,4.032716,4.4373703,3.4844587,3.7756555,5.8618994,92.30362,68.042816,2408.6511,0.18384194,4.1556816,13.8370075,1.0329275,0.19676268,13.069635,1.2708204,692.59686,522.9975,600.58856,1.3194783,33.828575,
P430111,"poly{[4,4'-(biphenyl-4,4'-diyldioxy)dianiline]-alt-[N,N'-bis(4-chlorocarbonylphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1ccc(cc1)C(Cl)=O,2.9409003,2.5977077,3.0463276,124.87569,5.5701246,2.1213167,1.9414854,1.634572,42.60424,39.28895,3.4565148,4.452524,3.7179472,3.9561977,2.6007574,3.6190004,3.5413995,3.8979743,3.142787,3.3611047,8.367403,103.0857,89.698814,2329.2505,0.24091041,6.0336018,17.270504,1.4784398,0.292279,16.687021,1.2882946,712.51996,520.0888,618.4046,1.3064934,33.623623,
P430112,"poly{[4,4'-(1,4-phenylenedioxy)dianiline]-alt-[N,N'-bis(4-chlorocarbonylphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1ccc(cc1)C(Cl)=O,2.9704306,2.5943716,3.0676415,119.667274,5.5380335,2.0446856,1.9402282,1.635863,42.009678,38.19498,3.4458861,4.448022,3.7107906,3.9543624,2.593675,3.6087558,3.52959,3.8962412,3.13562,3.352736,8.618465,102.8902,91.817696,2370.2517,0.2588457,6.6165333,18.230803,1.6183562,0.30764353,17.511648,1.2745866,705.034,520.74915,626.59375,1.2959388,32.839718,
